"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000288022",95.923431649351,0.446935951762885,0.29659898968195,1.50686943418838,0.131844127551104,0.32032391468392
"ENSG00000287045",2.49305347510688,-0.815727786177405,2.05590523137422,-0.396773048547647,0.691534826989367,NA
"ENSG00000242808",16.6762095492685,0.893953778971199,0.719409334734261,1.24262187854625,0.21400720378949,NA
"ENSG00000287595",1.87023526876067,3.92485041972834,2.434213074852,1.61236929514355,0.106881602334426,NA
"ENSG00000296118",6.79043025056999,0.432164780752472,1.10379665686882,0.391525719944117,0.6954086811533,NA
"ENSG00000232352",95.262684110222,0.585383464638553,0.292943636172765,1.99828018893478,0.045686292077913,0.15318159394908
"ENSG00000283148",4.01532093700267,-0.58313126392108,1.48609562178616,-0.392391482332883,0.694768978578496,NA
"ENSG00000288979",63.0570895753503,-0.184864062764691,0.458204882006898,-0.403452843965788,0.686615118581729,0.848079138580638
"ENSG00000231770",426.807510961076,-0.135770172745266,0.13884391845816,-0.977861862823895,0.328142649472453,0.569111418143163
"ENSG00000296258",6.34697269954149,-0.805914940548582,1.16387880924317,-0.692438881220496,0.488661755712644,NA
"ENSG00000296391",3.15139398111174,1.19372886511577,1.8538172663479,0.643930168730956,0.519620717597266,NA
"ENSG00000296394",4.07682698360188,0.487412700080916,1.61475115311765,0.301850039951885,0.762766382569632,NA
"ENSG00000296421",55.5533008025946,0.483340313773712,0.408161403554315,1.1841891701781,0.236338188146081,0.465611485235719
"ENSG00000244040",54.4574414708336,0.174652400785634,0.399762518906891,0.436890384979569,0.66219084529486,0.834379718565158
"ENSG00000296578",6.59767286086303,0.43131168075539,1.11657240149896,0.386281874938311,0.699287922487327,NA
"ENSG00000296706",2.08913391860822,-0.866567089767609,2.12864353785469,-0.407098264390929,0.683935818092516,NA
"ENSG00000206573",1115.1073332283,0.131715368985175,0.091760411201723,1.43542696965052,0.15116546527863,0.350454884728788
"ENSG00000235897",22.286589372028,0.381971549935881,0.624840051586959,0.611310925037145,0.540993759700513,NA
"ENSG00000243089",24.7752480294035,-0.0413655065110684,0.571539087990466,-0.0723756386575583,0.942302971475657,NA
"ENSG00000287207",19.0865127251206,1.2715644869344,0.701207313954369,1.81339307452966,0.0697712169469825,NA
"ENSG00000291224",100.214296690325,-0.129709448425881,0.287330247763297,-0.451429842265463,0.651679779163841,0.827428347626613
"ENSG00000296827",17.541239317028,-0.390972783905655,0.678751617857189,-0.576017461497847,0.564603379062652,NA
"ENSG00000206567",113.081944228313,-0.41982945549263,0.27203999179328,-1.5432637412063,0.122766797295948,0.304564538002979
"ENSG00000214381",194.883716080237,-0.0137066663021662,0.209760614465785,-0.0653443275663267,0.947899849442819,0.9771506339539
"ENSG00000296911",192.139042733395,-0.12015972299275,0.219948216621992,-0.546309148754134,0.584853448510929,0.783804791825697
"ENSG00000296921",10.8276932071832,-0.790555987135785,0.906674307784421,-0.871929402155017,0.383246892522879,NA
"ENSG00000223812",640.336717914184,0.0102922922680767,0.11757755275113,0.087536200807494,0.9302453117732,0.969033254611405
"ENSG00000297071",10.9652387447544,-0.542644468965776,0.887369639972451,-0.611520210430709,0.540855242710744,NA
"ENSG00000297105",3.26306354844766,0.548914682432112,1.6270185403747,0.337374571223816,0.735834551361828,NA
"ENSG00000297141",9.69855133539547,-1.49528971514726,1.00962169388315,-1.48103960543494,0.138596019909678,NA
"ENSG00000297307",3.38677143492296,1.01153424535548,1.52154775976548,0.664806108689869,0.506174514998979,NA
"ENSG00000297339",3.7783219648768,-0.979249555565087,1.49591670412448,-0.654615028273393,0.512715645794056,NA
"ENSG00000225764",15.9065251821061,0.476378984373119,0.759536136356449,0.62719726102611,0.530529938407214,NA
"ENSG00000240207",92.5969279138896,-0.24323034072919,0.34236899874123,-0.710433309159014,0.477435473594926,0.704167051145413
"ENSG00000297409",55.5951382353963,0.304460105800745,0.413259584739969,0.736728480217386,0.461287483683985,0.692011155680788
"ENSG00000271643",350.785219540908,0.140557763287748,0.161869966119945,0.868337509773714,0.385209593532143,0.626390279088496
"ENSG00000297454",1.75795530407207,0.542091019616608,2.53929396474858,0.213481001861981,0.830951805900582,NA
"ENSG00000297490",11.6544225119509,-0.556381114055386,0.8512846627365,-0.653578219378309,0.513383580437772,NA
"ENSG00000297511",26.9473338476991,0.550249041850253,0.559375412377737,0.983684712760807,0.325270558591993,NA
"ENSG00000260572",12.6981191848992,0.0416814484644405,0.916487670894862,0.045479551758446,0.963725073364228,NA
"ENSG00000297629",12.1582002774168,-0.212211382800834,0.83972134574282,-0.252716432512635,0.800487348673307,NA
"ENSG00000248468",2.94393539125456,0.134802807416686,2.13395564538738,0.0631703886198695,0.94963082412855,NA
"ENSG00000243550",98.2998798272447,-0.237378383211954,0.313936875752013,-0.756134119775928,0.449568786939057,0.6820801439341
"ENSG00000297695",19.6311580337112,-0.849453158225473,0.701735387395721,-1.21050352238607,0.226085739976679,NA
"ENSG00000289086",151.326137822626,0.0998159205630906,0.249302670046397,0.400380471434638,0.688876305571894,0.849093109847863
"ENSG00000287158",331.832162193306,-0.545774411269567,0.16554087560244,-3.29691630108499,0.000977526274390929,0.00719801323887962
"ENSG00000297918",2.70011307562942,0.197516749501228,1.68881523874231,0.116955807225142,0.90689507378713,NA
"ENSG00000288079",18.8276482864021,-0.158441456931223,0.666801085115362,-0.237614275783327,0.812180277126791,NA
"ENSG00000298100",7.08665093428351,1.09937258678287,1.06612975018814,1.03118085447748,0.302456017078319,NA
"ENSG00000198685",1.77755576964139,-2.03578890323689,2.3713505797762,-0.858493434331848,0.390620054399275,NA
"ENSG00000230102",10.1554100682615,1.44493726413723,0.995974261349883,1.45077771606151,0.146841766696784,NA
"ENSG00000229619",144.408375417302,0.139102363382872,0.252203662353693,0.551547753449328,0.581258240647804,0.781214937255261
"ENSG00000240476",311.782483503178,-0.347674993713576,0.166499856531143,-2.0881398996794,0.0367852167869746,0.130685320031639
"ENSG00000298505",156.48963022977,-0.507954937427949,0.25194463169583,-2.01613717271499,0.0437856339206014,0.148552936886457
"ENSG00000241316",288.631408084638,-0.0772112240037934,0.180526179111177,-0.427700981563692,0.668868835167981,0.838244242318158
"ENSG00000298567",2.4114045329795,0.910774558694577,2.13396796288729,0.426798609226675,0.669526019569522,NA
"ENSG00000298601",4.2999863973249,0.601617266442259,1.44446162574336,0.416499307229882,0.677044674204119,NA
"ENSG00000233308",9.46629989624301,-0.397662359321965,1.00639253876838,-0.395136434346603,0.692742201372796,NA
"ENSG00000242741",32.0954883616038,-0.048345421757375,0.54974889923972,-0.0879409159786125,0.929923636312337,NA
"ENSG00000289885",3.70111243697262,-0.637813118050958,1.52853241164483,-0.417271569246358,0.676479781513761,NA
"ENSG00000288787",14.7686431363599,-0.0587528596120274,0.770333413907993,-0.0762693900475732,0.939204778093703,NA
"ENSG00000239445",76.3163483357298,0.0179213864279731,0.385793765134992,0.0464532816431138,0.962948969705903,0.984512787040095
"ENSG00000298787",3.70335348896933,-1.53193863170118,1.51310096836547,-1.01244970674763,0.311323082073341,NA
"ENSG00000293192",226.474952892197,-0.271825372900305,0.192320802439267,-1.4133955841108,0.157539443285251,0.359970974961537
"ENSG00000298825",1.97680484465255,1.20926826158042,2.34592910337024,0.515475194814349,0.606220998876435,NA
"ENSG00000298844",2.14940471394621,-1.81969264416365,2.45690231552342,-0.740645093077693,0.458908659116189,NA
"ENSG00000298850",3.80950879864859,0.62036105596815,1.57870991151516,0.392954431617371,0.694353137920234,NA
"ENSG00000289469",36.4626163485355,-0.151310091238397,0.488045895138667,-0.310032504618046,0.756536238255637,NA
"ENSG00000288988",14.3763293105868,0.26622863443789,0.792600138119369,0.335892742927828,0.736951749755416,NA
"ENSG00000241593",19.6282729545585,-0.828378727222319,0.761301536467544,-1.08810857136321,0.276547180234716,NA
"ENSG00000299083",5.8394820477794,-0.0998147351980815,1.32158884556737,-0.075526314808771,0.939795961135945,NA
"ENSG00000299092",3.17498551819613,-3.72793378274908,2.12394554012947,-1.75519273555471,0.0792263460645363,NA
"ENSG00000299130",4.08334111541307,-2.29138065006021,1.66859932016728,-1.37323599642273,0.16967899257204,NA
"ENSG00000289971",7.24543928526885,0.434048924858937,1.17152040780156,0.370500523907612,0.71100958626417,NA
"ENSG00000299172",10.7914428060697,-0.245090778964975,0.872116127025713,-0.281029981409516,0.77868740426506,NA
"ENSG00000299249",207.542551585569,-0.701509328901488,0.221328480504109,-3.16953935301817,0.00152680781155304,0.0104550802892666
"ENSG00000244564",21.2495821818174,-1.54274372226174,0.65094878073447,-2.36999249083938,0.0177884465382296,NA
"ENSG00000232832",3.2764384760567,-1.32805898794672,1.69927131522618,-0.781546169847489,0.434481332977788,NA
"ENSG00000299316",15.4665965005564,0.966649933349256,0.715909418928836,1.35024055808008,0.176938832393063,NA
"ENSG00000285731",8.50691479826857,0.804171695929098,0.999807269968514,0.804326713841982,0.421208313589683,NA
"ENSG00000288029",4.91627798670745,-2.00294892685959,1.3837247613484,-1.44750530077078,0.147755452904337,NA
"ENSG00000299582",9.82502219006202,0.813468810740714,0.975128374724554,0.834217147019741,0.404158630306779,NA
"ENSG00000299585",7.88545875161567,0.236756463758703,1.01292804749576,0.233734730066988,0.815190923756292,NA
"ENSG00000299712",25.0489331535373,-0.30290499791041,0.59180001785609,-0.511836750204472,0.608765267669623,NA
"ENSG00000240006",69.9239022202907,0.0138104358833316,0.344871538834692,0.0400451598006509,0.96805712283348,0.986807812023278
"ENSG00000299775",2.31213130694132,-2.12056543048688,2.07894036757448,-1.02002224958524,0.307717908690051,NA
"ENSG00000288848",25.7465063248579,0.0414402343499389,0.568814233908967,0.072853722497688,0.941922520127259,NA
"ENSG00000243715",3.1598913396765,-3.589681453691,4.82820653696926,-0.743481337470766,0.457190316262502,NA
"ENSG00000228956",217.455980979917,0.0348872757763512,0.198120031134708,0.176091612627651,0.860221970119349,0.937139409566434
"ENSG00000300190",6.81208367632963,0.401115590197609,1.09932391980252,0.364874795292059,0.715204869565699,NA
"ENSG00000300214",22.3990989457339,-0.53823892410274,0.628741432039833,-0.856057668025035,0.391965882226416,NA
"ENSG00000300248",3.80672382895322,-5.51733164050237,2.06079824738706,-2.6772788881677,0.00742228248667258,NA
"ENSG00000231249",69.9374876026146,-0.0777207663947741,0.347639171152506,-0.223567344661165,0.823093975684442,0.919853805452903
"ENSG00000241684",29.8199250547054,0.0470482189789767,0.526941494008005,0.0892854700454885,0.928855041171913,NA
"ENSG00000240137",39.5693491654923,-0.187418738106844,0.505582640345586,-0.370698523150905,0.710862090441948,NA
"ENSG00000244128",5.11231669881463,2.34455232840968,1.34413337513853,1.7442854792353,0.0811093223954466,NA
"ENSG00000287688",1.76370356003145,-1.86499894580859,2.5166899334074,-0.741052332689838,0.45866171008191,NA
"ENSG00000286585",55.3731422698205,0.886042034233698,0.410426175731095,2.15883412566312,0.0308630379469484,0.114908013215057
"ENSG00000292995",47.7584780584064,0.236801715948955,0.43520425143795,0.544116274522925,0.586361461938494,0.784312213435549
"ENSG00000228109",7.00809051048202,-0.611864212280898,1.08277232776065,-0.565090367193194,0.572012300163104,NA
"ENSG00000300627",2.04444141344865,-2.4326215918552,2.49709778237692,-0.974179549164333,0.329967397075522,NA
"ENSG00000300649",5.69308192362617,0.199792483971889,1.23571154988057,0.161682136896106,0.871556172136922,NA
"ENSG00000230082",10.7140273470225,0.742890287009926,0.987111163051683,0.752590300684331,0.451696147918557,NA
"ENSG00000300859",2.65502813272903,0.608095109683856,1.92407469970995,0.316045478782879,0.751967988806478,NA
"ENSG00000290763",316.573271375723,0.0458027407027282,0.173825387230755,0.263498568491175,0.792166326756787,0.904933533271577
"ENSG00000300884",9.47394030138156,0.873975904784871,0.950127397048595,0.919851282575079,0.357650480197006,NA
"ENSG00000281392",7.68991322340025,-1.47324737065224,1.14126340717499,-1.29089162185532,0.196741260992539,NA
"ENSG00000300898",7.01637941726467,-0.924163774420008,1.09671739319125,-0.842663552303899,0.399416636909869,NA
"ENSG00000300901",30.099477873846,0.467086644181244,0.568932955653564,0.820987147149308,0.411653589304297,NA
"ENSG00000300934",8.81558799463051,-0.671011613116413,1.06406223344317,-0.63061312771632,0.52829351313217,NA
"ENSG00000300960",6.72387525453652,0.148631471075024,1.12557694904499,0.132049142620708,0.894945421851587,NA
"ENSG00000301360",8.26408531763646,1.76685352628053,1.20088064071801,1.47129820098034,0.141210489636719,NA
"ENSG00000229642",4.302003004487,0.148715159914676,1.37526170927351,0.108135897998088,0.913887892616153,NA
"ENSG00000290937",21.2815205483641,-0.388282209134145,0.626536605237375,-0.619727891217206,0.535436949742141,NA
"ENSG00000301516",1.81380593362615,0.190809053339236,2.11867296007829,0.0900606450049683,0.928239022821982,NA
"ENSG00000301533",3.58626388169497,-1.67603850423969,1.62495186993869,-1.03143885997247,0.302335065592707,NA
"ENSG00000301568",3.99877446444195,-0.353198433799511,1.41619424921103,-0.249399709112136,0.803051610136182,NA
"ENSG00000288004",77.4334420136916,-0.695044870836551,0.346256516828339,-2.00731202751955,0.0447164492835328,0.150727860174648
"ENSG00000240541",12.1506542747094,-0.880562594336306,0.835231619290123,-1.05427353802136,0.29175770027389,NA
"ENSG00000301802",2.39590915431845,4.45255597723238,2.30046791105138,1.93550014579314,0.0529289507916537,NA
"ENSG00000243629",5.38200208936151,1.03341153414275,1.31041899102819,0.788611536629142,0.430339086050929,NA
"ENSG00000291106",298.124351451086,0.0871884532796748,0.171914042507832,0.507163068285725,0.612040405897538,0.802590124416822
